company,title,link,timestamp
Apple,Epic Games’ Tim Sweeney calls out Apple’s ‘bitter griping’ after its EU fine over anticompetitive practices,https://techcrunch.com/2024/03/04/epic-games-tim-sweeney-calls-out-apples-bitter-griping-after-its-eu-fine-over-anticompetitive-practices/,2024-07-27
Apple,"Apple launches a new app for tracking sports scores, stats",https://techcrunch.com/2024/02/21/apple-launches-a-new-app-for-tracking-sports-scores/,2024-07-27
Apple,Apple vs US antitrust lawsuit: Everything we know so far on the DOJ’s iPhone case,https://techcrunch.com/2024/03/22/apple-vs-us-antitrust-lawsuit-everything-we-know-so-far-on-the-dojs-iphone-case/,2024-07-27
Apple,Apple cuts iPhone price in India amid China slowdown,https://techcrunch.com/2024/07/26/apple-cuts-iphone-price-in-india-amid-china-slowdown/,
Apple,Apple’s app tracking triggers statement of objections from French competition authority,https://techcrunch.com/2023/07/25/apple-att-antitrust-france/,2024-07-27
Apple,Epic Games CEO promises to ‘fight’ Apple over ‘absurd’ changes,https://techcrunch.com/2024/07/07/epic-games-ceo-promises-to-fight-apple-over-absurd-changes/,2024-07-27
Apple,"In a reversal, Apple is demanding 30% of the donations to meditation app Insight Timer’s teachers",https://techcrunch.com/2024/02/21/in-a-reversal-apple-is-now-demanding-30-of-the-donations-to-meditation-app-insight-timers-teachers/,2024-07-27
Apple,Here’s what the DOJ suit could mean for Apple Watch,https://techcrunch.com/2024/03/21/heres-what-the-doj-suit-could-mean-for-apple-watch/,2024-07-27
Apple,DOJ’s Apple antitrust case neatly aligns with EU on one key point: NFC and mobile payments,https://techcrunch.com/2024/03/21/despite-apples-mounting-eu-antitrust-battles-the-dojs-complaint-mentions-europe-just-once/,2024-07-27
Apple,Epic Games CEO calls out Apple’s DMA rules as ‘malicious compliance’ and full of ‘junk fees’,https://techcrunch.com/2024/01/25/epic-games-ceo-calls-out-apples-dma-rules-as-malicious-compliance-and-full-of-junk-fees/,2024-07-27
Apple,Apple abandons its car: Here are other projects the company has killed,https://techcrunch.com/2024/03/02/apple-abandons-its-car-here-are-other-projects-the-company-has-killed/,2024-07-27
Apple,Apple reportedly working to bring AI to the Vision Pro,https://techcrunch.com/2024/06/30/apple-reportedly-working-to-bring-ai-to-the-vision-pro/,2024-07-27
Apple,Apple sued by DOJ over iPhone monopoly claims,https://techcrunch.com/2024/03/21/apple-sued-by-doj-over-iphone-monopoly-claims/,2024-07-27
Apple,Apple slams DOJ case as misguided attempt to turn iPhone into Android,https://techcrunch.com/2024/03/21/apple-slams-doj-case-as-misguided-attempt-to-turn-iphone-into-android/,2024-07-27
Apple,Apple’s Lisa Jackson explains how going carbon neutral by 2030 is good business,https://techcrunch.com/2023/09/19/apples-lisa-jackson-techcrunch-disrupt-2023/,2024-07-27
Apple,TechCrunch Minute: Breaking down the Apple iPhone antitrust lawsuit from the DOJ,https://techcrunch.com/2024/03/22/techcrunch-minute-breaking-down-the-apple-iphone-antitrust-lawsuit-from-the-doj/,2024-07-27
Apple,The Epic-Apple antitrust saga isn’t over yet,https://techcrunch.com/2024/02/01/the-epic-apple-antitrust-saga-isnt-over-yet/,2024-07-27
Apple,Apple will make it easier to move to Android by fall 2025,https://techcrunch.com/2024/03/07/apple-will-make-it-easier-to-move-to-android-by-fall-2025/,2024-07-27
Apple,Apple warns iPhone users in 98 countries of spyware attacks,https://techcrunch.com/2024/07/10/apple-alerts-iphone-users-in-98-countries-to-mercenary-spyware-attacks/,2024-07-27
Apple,Apple fined €1.84BN in EU over anti-steering on iOS music streaming market,https://techcrunch.com/2024/03/04/apple-fined-1-84bn-in-eu-over-anti-steering-on-ios-music-streaming-market/,2024-07-27
